"signature"	"gene"	"PageRank"	"PPI_cat"	"EigenCentrality"	"p.PageRank"	"rank_by_p.PR"	"rank_by_PR"	"annd"	"p.annd"	"strength"	"rank_by_strength"	"normalized.strength"	"rank_by_normalized.strength"	"rank_by_ANND"	"rank_by_p.ANND"
"HiG_14"	"Lef1"	0.00121032775476551	"HiG"	0.00219087760898647	0.921	32	128	4	0	0.010033730438211	122	3.22627988366914e-05	122	90.5	67
"HiG_14"	"Lgals1"	0.00569724105713769	"HiG"	0.0752383769916812	0.935	94.5	50	14.3046504043818	0	0.169898654831228	42	0.000546297925502342	42	22	67
"HiG_14"	"Lmnb1"	0.00152778090917797	"HiG"	0.000243992788442155	0.919	15.5	124	3	0	0.0100651983499862	121	3.23639818327531e-05	121	104.5	67
"HiG_14"	"Lyar"	0.00158256931677948	"HiG"	0.0264366851973454	0.931	82	121	31	0	0.0262312403287733	109	8.43448242082742e-05	109	1	67
"HiG_14"	"Maged1"	0.0011347049183094	"HiG"	1.79680315939759e-06	0.914	1	131	2	0	0.00233480761868882	132	7.50741999578399e-06	132	116	67
"HiG_14"	"Map1b"	0.00541763454401746	"HiG"	0.000531316571412034	0.916	2	56	1.35477770302212	0	0.0829724054799809	68	0.000266792300578717	68	121	67
"HiG_14"	"Mapk3"	0.00419072471462851	"HiG"	0.00217913206539739	0.917	4.5	71	3	0	0.0686315131627503	74	0.000220680106632638	74	104.5	67
"HiG_14"	"Mat2a"	0.0025547695378926	"HiG"	0.00106878486647998	0.923	52.5	108	2.30850597692951	0	0.031906769783789	104	0.000102594115060415	104	111	67
"HiG_14"	"Mcm7"	0.00542962215984621	"HiG"	0.000740409039038599	0.924	59	55	2.41830960030619	0	0.0559727220365472	81	0.000179976598188255	81	110	67
"HiG_14"	"Mrto4"	0.00153714532932431	"HiG"	0.0245725450695436	0.932	85	122	31	0	0.0243815868138239	110	7.8397385253453e-05	110	3	67
"HiG_14"	"Mtap"	0.00403104513698652	"HiG"	0.00640710022549478	0.919	15.5	78	3.18084063384628	0	0.0539313064132267	83	0.000173412560814234	83	102	67
"HiG_14"	"Myc"	0.00836083524781776	"HiG"	0.0908028806649741	0.934	91.5	25	5.8742474579019	0	0.224511524994684	35	0.00072190200962921	35	76	67
"HiG_14"	"Mycn"	0.00235020369622274	"HiG"	0.00604679756652866	0.925	63	110	6	0	0.044601616389519	93	0.000143413557522569	93	71.5	67
"HiG_14"	"Myl12b"	0.00216522306591166	"HiG"	0.00684781934160479	0.922	42	116	12	0	0.0400939117605157	97	0.000128919330419665	97	34.5	67
"HiG_14"	"Ncl"	0.0155238565671862	"HiG"	0.703080082129855	0.956	132.5	10	10.8587163116639	0	0.688300642048747	7	0.00221318534420819	7	43	67
"HiG_14"	"Ndn"	0.0114512567898203	"HiG"	0.00949455699862079	0.92	23.5	13	3.19986251330592	0	0.183852045531798	41	0.00059116413354276	41	101	67
"HiG_14"	"Ngfr"	0.00382784294814426	"HiG"	0.000515435344462747	0.919	15.5	81	5.69830161304098	0	0.0386944000964434	99	0.000124419292914609	99	78	67
"HiG_14"	"Nono"	0.00786743474853661	"HiG"	0.128337596832956	0.939	113	29	17.6307858656258	0	0.233094872899437	32	0.000749501199033561	32	14	67
"HiG_14"	"Npm1"	0.0264510103592864	"HiG"	0.868810579728523	0.941	118.5	3	6.38039211576425	0	1.13448740506983	4	0.0036478694696779	4	66	67
"HiG_14"	"Nsun2"	0.00431123874936813	"HiG"	0.0726461228585344	0.937	99.5	68	8.4948119162419	0	0.126745380208916	49	0.000407541415462752	49	51	67
"HiG_14"	"Pa2g4"	0.00301760075235862	"HiG"	0.0116054996757706	0.924	59	97	12	0	0.0679500811462694	75	0.000218489006901188	75	34.5	67
"HiG_14"	"Pabpc1"	0.0189705332780813	"HiG"	0.798332952153923	0.956	132.5	5	13.311342403929	0	0.838990535805571	5	0.00269771876464814	5	24	67
"HiG_14"	"Paics"	0.00303531877084886	"HiG"	0.141458359236279	0.937	99.5	96	16	0	0.105810389864951	57	0.000340226333970905	57	16.5	67
"HiG_14"	"Pcbp4"	0.00262314278601261	"HiG"	0.00448711716717812	0.929	76	106	12	0	0.043970152561037	94	0.000141383127205907	94	34.5	67
"HiG_14"	"Pdia3"	0.00876250410484133	"HiG"	0.218338481339957	0.935	94.5	20	8.41569049576886	0	0.330919089286315	18	0.00106404851860551	18	52	67
"HiG_14"	"Pdia4"	0.00757745560833243	"HiG"	0.228135137256526	0.938	106.5	30	7.63117304045671	0	0.323150568847559	19	0.00103906935320759	19	62	67
"HiG_14"	"Pdia6"	0.00939615879708607	"HiG"	0.271139804370586	0.939	113	16	7.68126156575832	0	0.406390992556623	15	0.00130672344873512	15	61	67
"HiG_14"	"Peg3"	0.0010363795831002	"HiG"	0.000547001612658435	0.918	9	132	12	0	0.00320268881182947	131	1.0298034764725e-05	131	40	67
"HiG_14"	"Polr2h"	0.00279701663571012	"HiG"	0.000405706457489475	0.921	32	101	4	0	0.0519540843905793	86	0.000167054933731766	86	90.5	67
"HiG_14"	"Ppid"	0.00855544685455307	"HiG"	0.361151887509966	0.948	128	21	10.6438851212271	0	0.3886976522921	16	0.00124983167939582	16	45	67
"HiG_14"	"Prdx1"	0.00306238192797805	"HiG"	0.0871662297553797	0.942	120	95	31	0	0.0864888432191198	65	0.000278099174338006	65	5	67
"HiG_14"	"Prrx2"	0.00366437410070087	"HiG"	0.00726028274274365	0.929	76	84	12	0	0.0711449529711	73	0.000228761906659486	73	34.5	67
"HiG_14"	"Psip1"	0.00625586487331227	"HiG"	0	0.923	52.5	43	1	0	0.00556457404265083	127.5	1.78925210374625e-05	128	128	67
"HiG_14"	"Ptma"	0.00854599175242923	"HiG"	0.0259319902595667	0.925	63	23	5.03186888001443	0	0.297257466007634	21	0.000955811787805898	21	81	67
"HiG_14"	"Ranbp1"	0.00835404426330495	"HiG"	0.0129860984668213	0.925	63	26	2.46341770722175	0	0.295650955163814	22	0.000950646158083003	22	108	67
"HiG_14"	"Rangrf"	0.00284349842652755	"HiG"	0.00153794046633608	0.924	59	99	3	0	0.0793205336919397	70	0.000255049947562507	70	104.5	67
"HiG_14"	"Rbbp7"	0.00558596590127516	"HiG"	0.255062210098447	0.939	113	52	12.0026934934988	0	0.22617705015806	34	0.000727257396006625	34	28	67
"HiG_14"	"Rbpms"	0.0016938034931757	"HiG"	0.0310015880916107	0.938	106.5	120	31	0	0.0307606684323015	105	9.89089017115804e-05	105	3	67
"HiG_14"	"Rnf128"	0.00226926984413176	"HiG"	0.00110721283605167	0.931	82	112	5	0	0.0277735551441328	107	8.93040358332244e-05	107	82	67
"HiG_14"	"Rps26"	0.00262715658774233	"HiG"	0.0554104355503507	0.94	116.5	105	27.9711427050326	0	0.0619063076254393	78	0.000199055651528744	78	8	67
"HiG_14"	"Rrs1"	0.00123375981777983	"HiG"	0.0121152030216318	0.927	70	127	30.9926892630887	0	0.0120252118053343	120	3.86662759013966e-05	120	6	67
"HiG_14"	"Rsl1d1"	0.00468354562756935	"HiG"	0.101726141681567	0.943	121.5	66	16.7340884501717	0	0.133235294741227	48	0.000428409307849604	48	15	67
"HiG_14"	"Rtn4"	0.00351287500766861	"HiG"	0.000689347805370967	0.92	23.5	86	6	0	0.0486282326925139	90	0.000156360876824804	90	71.5	67
"HiG_14"	"Ruvbl2"	0.00686638006769104	"HiG"	0.00523018462556767	0.922	42	31	2.43078795208708	0	0.16314429962188	44	0.000524579741549453	44	109	67
"HiG_14"	"S100a10"	0.00493038512866638	"HiG"	0.0177083469026798	0.929	76	62	4.86889326571271	0	0.137160962232783	47	0.000441032032902841	47	86	67
"HiG_14"	"Sall4"	0.0047154771155483	"HiG"	0.0169650106038911	0.922	42	65	5.56163453480799	0	0.126720348836556	50	0.000407460928734908	50	79	67
"HiG_14"	"Sdf2l1"	0.00614587592735129	"HiG"	0.123885143855812	0.938	106.5	46	7.78126483299623	0	0.238312492278431	30	0.000766278110220034	30	58	67
"HiG_14"	"Set"	0.0177520780692716	"HiG"	0.137388437597577	0.922	42	9	3.56372298877396	0	0.592547513385595	9	0.00190529747069323	9	98	67
"HiG_14"	"Slc25a4"	0.00789066811592452	"HiG"	0.0402174799997043	0.931	82	28	5.80429907971833	0	0.238026300502162	31	0.000765357879428175	31	77	67
"HiG_14"	"Slc25a5"	0.00549499687819906	"HiG"	0.0184454811900737	0.927	70	54	9.6432880416752	0	0.147022752509438	46	0.000472741969483724	46	47	67
"HiG_14"	"Smad7"	0.00136541381732831	"HiG"	0.0283455314000384	0.92	23.5	126	10	0	0.0226398645761274	114	7.27969922061974e-05	114	46	67
"HiG_14"	"Snrpn"	0.00198343395613366	"HiG"	0.0428876376984746	0.938	106.5	117	31	0	0.0425543491252454	96	0.000136830704582783	96	3	67
"HiG_14"	"Srrm2"	0.00676220565064873	"HiG"	0.233196463818539	0.949	129	33	14.8910604934216	0	0.278680440409938	24	0.00089607858652713	24	21	67
"HiG_14"	"Srsf9"	0.00095995920367766	"HiG"	4.18557331784693e-05	0.921	32	133	3	0	0.000549719260745037	133	1.7675860474117e-06	133	104.5	67
"HiG_14"	"Ssb"	0.0137489640503731	"HiG"	0.493933348466474	0.944	124	11	15.3661048738785	0	0.523605957620623	11	0.00168362044251004	11	19	67
"HiG_14"	"Sssca1"	0.00274304691640372	"HiG"	0.0100730341892122	0.922	42	103	12	0	0.0589775114961322	80	0.00018963830063065	80	34.5	67
"HiG_14"	"Suv39h1"	0.00375628533757749	"HiG"	0.0024678930003681	0.921	32	82	3.78936292477206	0	0.0546737111867041	82	0.000175799714426701	82	93	67
"HiG_14"	"Tbcb"	0.00632945903999026	"HiG"	0.0196087027848273	0.921	32	34	3.59310835902862	0	0.19330489993635	39	0.000621559163782474	39	97	67
"HiG_14"	"Tbrg1"	0.00219146059382026	"HiG"	0.000335525394264735	0.919	15.5	115	6	0	0.0236687588172891	111	7.61053338176499e-05	111	71.5	67
"HiG_14"	"Top1"	0.00260273367839885	"HiG"	0.0361458277228231	0.939	113	107	18.6519237843383	0	0.0592763047239558	79	0.000190599050559343	79	13	67
"HiG_14"	"Tpm1"	0.00625586487331705	"HiG"	0	0.923	52.5	38	1	0	0.0196413308993585	115.5	6.31554048210884e-05	115	128	67
"HiG_14"	"Tpm4"	0.00625586487331227	"HiG"	0	0.923	52.5	43	1	0	0.0196413308993585	115.5	6.31554048210884e-05	116	128	67
"HiG_14"	"Tra2b"	0.00413630899564166	"HiG"	0.0509963149834077	0.935	94.5	75	15.9873419385454	0	0.0895636999019813	62	0.000287986173318268	62	18	67
"HiG_14"	"Trim28"	0.00222165741374118	"HiG"	0.0515575607021702	0.938	106.5	114	30.6489565093386	0	0.0518045724432268	87	0.000166574187920343	87	7	67
"HiG_14"	"Trp53"	0.00479575892586866	"HiG"	0.0267008097225225	0.93	79.5	63	7.16951945606874	0	0.0850678674525282	66	0.000273530120426136	66	64	67
"HiG_14"	"Tuba1a"	0.00855384419073235	"HiG"	0.110750645366576	0.921	32	22	6.09997572629517	0	0.251587752604722	28	0.000808963834741871	28	68	67
"HiG_14"	"Tubb4b"	0.00417206402616344	"HiG"	0.0349871068627648	0.925	63	72	13.2688725265616	0	0.111961579350099	54	0.000360005078296137	54	25	67
"HiG_14"	"Twist1"	0.0184692217451115	"HiG"	0.0683493253850346	0.93	79.5	7	3.61789069171622	0	0.409719527674684	14	0.0013174261340022	14	95	67
"HiG_14"	"Ubc"	0.0186682663219741	"HiG"	0.114392791735908	0.926	67	6	4.07013011966577	0	0.518575788069559	12	0.00166744626388926	12	89	67
"HiG_14"	"Ube2r2"	0.00390962154497377	"HiG"	4.24689588848011e-05	0.917	4.5	79	2	0	0.0535356460495736	84	0.000172140340995414	84	116	67
"HiG_14"	"Ugdh"	0.00342215211504561	"HiG"	0.0671908729188952	0.944	124	87	22.347199994628	0	0.0873134033234397	64	0.000280750493001414	64	11	67
"HiG_14"	"Vim"	0.00509084564312655	"HiG"	0.0212659491972481	0.92	23.5	60	3.20692256424562	0	0.0913136753006346	61	0.000293613103860561	61	100	67
"HiG_15"	"Actb"	0.0240409364854744	"HiG"	0.839148243611744	0.964	151	3	7.8613077045188	0	0.706479834263799	4	0.0020418492319763	4	84	80
"HiG_15"	"Actg1"	0.00950141114411876	"HiG"	0.183707310452552	0.96	143	17	14.2484404956151	0	0.230736523198599	18	0.000666868564157802	18	47	80
"HiG_15"	"Aldoa"	0.00708017968247301	"HiG"	0.0218850349281078	0.95	80.5	31	11.7302499339796	0	0.126427060761303	37	0.000365396129367926	37	58	80
"HiG_15"	"Anp32a"	0.00690824121196686	"HiG"	0.0389241391697876	0.952	97.5	33	5.29591663971742	0	0.131614057301198	34	0.000380387448847393	34	106	80
"HiG_15"	"Anp32b"	0.00352823146507195	"HiG"	0.00616433158867263	0.954	111	85	3	0	0.0606534155705775	74	0.000175298888932305	74	125.5	80
"HiG_15"	"Anxa7"	0.00231794038171161	"HiG"	0.000341340396740167	0.948	57	115	3	0	0.0228942365040398	127	6.61683135954909e-05	127	125.5	80
"HiG_15"	"Apoe"	0.00154809702622785	"HiG"	0.0131343508011411	0.946	39	143	9	0	0.0219213010461666	129	6.33563614051057e-05	129	76	80
"HiG_15"	"Arpc1b"	0.00277358217390503	"HiG"	0.013929020018279	0.952	97.5	101	20.6951135727105	0	0.0416661778700587	101	0.000120422479393233	101	23	80
"HiG_15"	"Arpc5"	0.00234180466064041	"HiG"	0.0101790613743496	0.951	89.5	113	19.4359125812564	0	0.0327202090021409	111	9.45670780408697e-05	111	30	80
"HiG_15"	"Asns"	0.00498823946819163	"HiG"	0.0248107608793108	0.95	80.5	58	18.7387618096786	0	0.0898419847767758	53	0.000259658915539814	53	32	80
"HiG_15"	"Atp5b"	0.00914249725850124	"HiG"	0.0407648154619389	0.953	104.5	18	7.67867514993299	0	0.204763952592631	20	0.000591803331192574	20	85	80
"HiG_15"	"Aurka"	0.0077962577962522	"HiG"	1.56359327436969e-16	0.946	39	26	1	0	0.0449878348706977	93	0.000130022644134964	93	156	80
"HiG_15"	"Baz1a"	0.00158055210498673	"HiG"	0.000307215470745222	0.943	5	140	6	0	0.0117155357641627	144	3.38599299542273e-05	144	97.5	80
"HiG_15"	"Brix1"	0.00227636557292437	"HiG"	0.0841568492432183	0.955	118	118	33	0	0.0462991725987878	91	0.000133812637568751	91	7	80
"HiG_15"	"C1qbp"	0.00122037621698562	"HiG"	0.000972646426739231	0.949	68.5	149	3	0	0.0093935007302861	148	2.71488460412893e-05	148	125.5	80
"HiG_15"	"Car2"	0.00188386169057695	"HiG"	0.0148214755140465	0.95	80.5	129	33	0	0.0275875763290285	117	7.97328795636663e-05	117	7	80
"HiG_15"	"Ccnb1"	0.00407781239362592	"HiG"	0.00133903554714627	0.945	22	76	2	0	0.07087007983222	68	0.000204826820324335	68	137.5	80
"HiG_15"	"Ccnd1"	0.00107767925767365	"HiG"	0.0154005850835868	0.946	39	151	13	0	0.00944300138222676	147	2.72919115093259e-05	147	52.5	80
"HiG_15"	"Ccnd3"	0.00331005457431109	"HiG"	5.72509005151189e-17	0.947	51	90	2	0	0.0170314357211816	137	4.92238026623745e-05	137	137.5	80
"HiG_15"	"Cct4"	0.00723145530705241	"HiG"	0.140508698243639	0.959	139	30	13.3279502313581	0	0.199644470221901	21	0.000577007139369657	21	48	80
"HiG_15"	"Cct8"	0.00490324009585973	"HiG"	0.0680976538400893	0.957	131.5	61	9.22246298069059	0	0.125630456230048	38	0.000363093804133086	38	73	80
"HiG_15"	"Cd81"	0.00707123475570964	"HiG"	3.39913209563411e-16	0.945	22	32	1.27033916108134	0	0.0912428325410836	52	0.000263707608500242	52	152	80
"HiG_15"	"Cdc20"	0.00534188034187952	"HiG"	1.27724569301794e-17	0.946	39	47.5	1	0	0.00351780338545565	154.5	1.01670618076753e-05	154	156	80
"HiG_15"	"Cdc34"	0.00315477777049064	"HiG"	0.0195398984174871	0.951	89.5	94	15	0	0.0554378330752496	78	0.000160224951084536	78	43.5	80
"HiG_15"	"Cdk1"	0.00550507012317055	"HiG"	0.00710265432614581	0.946	39	45	1.29978338277533	0	0.101211650921846	46	0.000292519222317475	46	150	80
"HiG_15"	"Cfl2"	0.00164448555312444	"HiG"	0.0117727156173934	0.952	97.5	139	6	0	0.0240902722903341	124	6.9625064422931e-05	124	97.5	80
"HiG_15"	"Chchd4"	0.00200228372690612	"HiG"	0.122656172355341	0.956	125.5	128	13	0	0.0461084902688622	92	0.000133261532568966	92	52.5	80
"HiG_15"	"Cnn2"	0.00323744093451698	"HiG"	0.0094768731858444	0.954	111	91	2	0	0.0542882141357887	81	0.000156902352993609	81	137.5	80
"HiG_15"	"Cnn3"	0.00438567726857848	"HiG"	0.0656222335764127	0.955	118	69	7.58337358664138	0	0.0830721674504321	58	0.000240092969509919	58	86	80
"HiG_15"	"Cotl1"	0.00321664903539108	"HiG"	0.0539574250171006	0.961	146.5	92	8.18433858890544	0	0.0709282552611235	66	0.000204994957402091	66	81	80
"HiG_15"	"Creg1"	0.00082471445973717	"HiG"	0.000320810456337745	0.944	11.5	159	33	0	0.000597132380172297	159	1.7258161276656e-06	159	7	80
"HiG_15"	"Cyb5a"	0.00186178059371219	"HiG"	0.000666688674485539	0.945	22	131	5	0	0.0274826899689292	118	7.94297397945932e-05	118	107.5	80
"HiG_15"	"Cycs"	0.00806990019852994	"HiG"	0.00911917045070676	0.946	39	23	3.68787235329061	0	0.177760904809192	23	0.000513759840488994	23	120	80
"HiG_15"	"Ddx21"	0.000982080529073958	"HiG"	0.0103149618414483	0.946	39	156	33	0	0.00567481081981702	152	1.64011873405116e-05	152	7	80
"HiG_15"	"Ddx39b"	0.0028143031796296	"HiG"	0.110144796377785	0.956	125.5	99	31.4794337008204	0	0.0631126921951845	70	0.000182406624841574	70	15	80
"HiG_15"	"Ddx5"	0.00817486898016735	"HiG"	0.462704556029122	0.965	153.5	22	15.1985091363989	0	0.253549501032777	16	0.000732802026106291	16	40	80
"HiG_15"	"Dkc1"	0.00622592207258137	"HiG"	0.129255816730043	0.961	146.5	40	5.91976656599774	0	0.162395912983542	26	0.000469352349663416	26	102	80
"HiG_15"	"Dnaja1"	0.00331824886265957	"HiG"	0.140242957002551	0.952	97.5	89	13	0	0.0859911769348323	57	0.000248529413106452	57	49	80
"HiG_15"	"Dut"	0.00110069159896161	"HiG"	0.00248584779614327	0.948	57	150	15	0	0.00705274982646457	150	2.03836700186837e-05	150	43.5	80
"HiG_15"	"Ebna1bp2"	0.00450848656076244	"HiG"	0.143066681392206	0.957	131.5	67	10.9612378289505	0	0.121716901619284	39	0.000351782952656891	39	64	80
"HiG_15"	"Eci1"	0.00143897584929519	"HiG"	0.00123577750032999	0.949	68.5	144	5	0	0.0171651918584658	136	4.96103810938318e-05	136	107.5	80
"HiG_15"	"Eif3e"	0.00222500110507343	"HiG"	0.02415847634162	0.949	68.5	121	2	0	0.0429331364971059	97	0.000124084209529208	97	137.5	80
"HiG_15"	"Eif3m"	0.00473671954535585	"HiG"	0.211528269983616	0.956	125.5	63	8.75664910706903	0	0.121412923645684	40	0.000350904403600242	40	79	80
"HiG_15"	"Eif4a1"	0.0050911751044953	"HiG"	0.0357571983109158	0.946	39	55	6.57063331384442	0	0.0882202240620482	54	0.00025497174584407	54	92	80
"HiG_15"	"Eif4a3"	0.0106719120977407	"HiG"	0.23541126226091	0.954	111	13	8.72839396259525	0	0.279549858212674	14	0.000807947567088653	14	80	80
"HiG_15"	"Eif5a"	0.00291717021506698	"HiG"	0.0793647872723314	0.955	118	97	23.079777058208	0	0.0627553406443549	71	0.000181373816891199	71	20	80
"HiG_15"	"Eno1"	0.00522228853475416	"HiG"	0.0663835685085493	0.95	80.5	52	24.0631354073693	0	0.118477715816281	42	0.000342421143977691	42	19	80
"HiG_15"	"Erp29"	0.00231618464260268	"HiG"	0.082979447276485	0.956	125.5	116	11	0	0.0536086624292128	82	0.000154938330720268	82	62	80
"HiG_15"	"Etfb"	0.00910517587370874	"HiG"	0.0270634473482842	0.951	89.5	20	5.93415476730918	0	0.208326123878017	19	0.000602098623924905	19	101	80
"HiG_15"	"Fermt3"	0.00343315017428196	"HiG"	0.0288829285033347	0.954	111	86	2	0	0.0785046897965143	60	0.000226892167041949	60	137.5	80
"HiG_15"	"Fli1"	0.00236593242825966	"HiG"	0.000616839823153356	0.943	5	112	6	0	0.0235229332409045	126	6.79853561875854e-05	126	97.5	80
"HiG_15"	"Fth1"	0.00182832905334487	"HiG"	0.00125609620933309	0.948	57	132	3	0	0.0215758123061307	130	6.23578390350598e-05	130	125.5	80
"HiG_15"	"Gclm"	0.00222125519766401	"HiG"	0.000146418188739903	0.946	39	122	4	0	0.0182698101164117	134	5.28029194115944e-05	134	116	80
"HiG_15"	"Gnai2"	0.00648090029651309	"HiG"	0.00301267643891825	0.945	22	38	1.49253048229419	0	0.0708774636950981	67	0.000204848160968492	67	149	80
"HiG_15"	"Gnb2"	0.00508040045808204	"HiG"	2.73433662074409e-05	0.945	22	56	1.27430135772194	0	0.0370163940394871	104	0.000106983797801986	104	151	80
"HiG_15"	"Gng11"	0.00472478023001503	"HiG"	2.44630823449843e-06	0.945	22	64	2	0	0.0336318449918199	109	9.72018641382078e-05	109	137.5	80
"HiG_15"	"Gnl3"	0.00414123508450464	"HiG"	0.0930970484126234	0.955	118	75	19.3649714809934	0	0.0862097220675276	56	0.000249161046437941	56	31	80
"HiG_15"	"Gpi1"	0.00551328152775028	"HiG"	0.00718838975732226	0.948	57	44	4.23567336751696	0	0.09681989779831	47	0.000279826294214769	47	113	80
"HiG_15"	"H1f0"	0.00368160737504168	"HiG"	0.0848706233084816	0.952	97.5	83	20.7396666414011	0	0.0767180366363144	62	0.000221728429584724	62	22	80
"HiG_15"	"H2afx"	0.00210465623705132	"HiG"	0.0178443487008603	0.949	68.5	125	33	0	0.0332141244210296	110	9.59945792515306e-05	110	7	80
"HiG_15"	"Hdgf"	0.0045736305634207	"HiG"	0.271826451761259	0.964	151	65	19.5540064268288	0	0.131411701666205	35	0.00037980260597169	35	29	80
"HiG_15"	"Hells"	0.00534188034187952	"HiG"	5.35131069294228e-17	0.944	11.5	47.5	1	0	0.0161834490656191	139.5	4.67729741780898e-05	139	156	80
"HiG_15"	"Hexa"	0.00140665665177565	"HiG"	0.0082881152502219	0.95	80.5	145	33	0	0.0154268724374026	141	4.45863365242851e-05	141	7	80
"HiG_15"	"Hhex"	0.00660694365513444	"HiG"	2.50557026018045e-16	0.945	22	37	2	0	0.0744336422418016	65	0.000215126133646825	65	137.5	80
"HiG_15"	"Hmgb1"	0.00155995261664278	"HiG"	0.0422723903214386	0.951	89.5	141	13	0	0.0259196801984359	120	7.49123705157108e-05	120	52.5	80
"HiG_15"	"Hnrnpk"	0.0417302786863401	"HiG"	0.683294196508334	0.961	146.5	1	4.96054412225271	0	1.11333747891257	1	0.00321773837836004	1	109	80
"HiG_15"	"Hprt"	0.00452368177527247	"HiG"	0.00813052179752077	0.949	68.5	66	7.15352989599865	0	0.0770017849702569	61	0.000222548511474731	61	88	80
"HiG_15"	"Hsp90aa1"	0.00370168045369664	"HiG"	0.135931170981242	0.954	111	82	11.4665047862922	0	0.0950343554425346	48	0.000274665767174955	48	59	80
"HiG_15"	"Hspa5"	0.0161107659279282	"HiG"	0.58187146613898	0.96	143	7	7.3991315341993	0	0.484602194554642	7	0.00140058437732555	7	87	80
"HiG_15"	"Hspa8"	0.022351881723286	"HiG"	0.613082135778039	0.952	97.5	5	5.67053664650128	0	0.649096728766183	5	0.00187600210626064	5	104	80
"HiG_15"	"Hspa9"	0.00171187349135241	"HiG"	0.00550525865954588	0.948	57	137	9.45777500093705	0	0.024444071190268	123	7.06476045961503e-05	123	71	80
"HiG_15"	"Hspd1"	0.00748496984701025	"HiG"	0.133920378906897	0.959	139	28	17.5483468983552	0	0.182681879110706	22	0.000527982309568514	22	33	80
"HiG_15"	"Hspe1"	0.00523683570306452	"HiG"	0.0297076334672257	0.954	111	51	8.079956549787	0	0.116731710566275	43	0.000337374886029696	43	82	80
"HiG_15"	"Htra2"	0.00481208854968098	"HiG"	0.000550888403721113	0.945	22	62	1.5252572954809	0	0.0392198441742596	102	0.000113352150792658	102	148	80
"HiG_15"	"Idh3a"	0.00490572008152295	"HiG"	0.0026671551854981	0.945	22	60	6.56705377346225	0	0.107605975745558	45	0.000310999929900457	45	93	80
"HiG_15"	"Ifitm2"	0.00518694467271074	"HiG"	2.33454408481834e-16	0.946	39	54	2	0	0.0665763217372417	69	0.000192417114847519	69	137.5	80
"HiG_15"	"Imp3"	0.00186612061547779	"HiG"	0.00777803599365598	0.947	51	130	4.34371835103373	0	0.0254919933854162	122	7.36762814607406e-05	122	112	80
"HiG_15"	"Impdh2"	0.00422374980927544	"HiG"	0.276214737764092	0.965	153.5	70	16.5007708561727	0	0.120692997587184	41	0.000348823692448509	41	35	80
"HiG_15"	"Itga2b"	0.0397276538461289	"HiG"	0.20196187202124	0.951	89.5	2	3.57849961492182	0	0.860529051731751	2	0.00248707818419581	2	123	80
"HiG_15"	"Itm2b"	0.00216842366963607	"HiG"	0.000538974972619649	0.943	5	124	6	0	0.0205535891548595	132	5.94034368637559e-05	132	97.5	80
