geneSet	motif	NES	AUC	TF_highConf	TF_lowConf	nEnrGenes	rankAtMax	enrichedGenes
16	kznf__ZNF90_Imbeault2017_OM_RCADE	3.32	0.126	ZNF90 (directAnnotation). 		55	2738	ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CDK8;CHD1;CMIP;COBLL1;CREM;DLG5;DPP10;DST;DUSP16;EPS15;FARP1;FMNL2;FNDC3B;GALNT2;IRS2;LARP4B;MAN1A1;MAP3K5;MAPK4;MAST4;MYH9;NAMPT;NHS;PACSIN2;PCNX1;PHF10;PRKAR2B;PRKG1;RBBP7;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TGFBR3;TLE1;TRIM24;ZEB2;ZFAND5;ZHX2;ZNF462;ZNF516;ZNF521;ZNF536
16	transfac_pro__M07040	3.29	0.125	KLF4 (directAnnotation). 		70	4919	ADAMTS9;ADIPOR2;ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CDK8;CHD1;COBLL1;CREM;CTNNA1;DLK1;DPP10;DUSP16;EPS15;ERN1;FARP1;FMNL2;FNDC3B;FOXK1;GRAMD1B;HNRNPC;IRS2;ITPR1;LARP4B;MAN1A1;MAP3K5;MAPK4;MAST4;MYH9;NAMPT;NFX1;NHS;PACSIN2;PAPSS2;PARD3B;PCNX1;PGAP1;PRKAR2B;PRKG1;RBBP7;RBM47;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TBX3;TCEAL9;TCF7L2;TGFBR3;TLE1;TNS1;TNXB;VEGFA;ZEB2;ZFAND5;ZHX2;ZNF331;ZNF462;ZNF516;ZNF521;ZNF536
16	metacluster_3.5	3.28	0.125	KLF14; KLF15; KLF15; KLF16 (directAnnotation). 	EGR1; KLF1; KLF1; KLF1; KLF1; KLF10; KLF10; KLF10; KLF10; KLF10; KLF10; KLF10; KLF11; KLF11; KLF11; KLF11; KLF11; KLF11; KLF12; KLF12; KLF13; KLF13; KLF13; KLF13; KLF13; KLF13; KLF13; KLF14; KLF14; KLF14; KLF14; KLF14; KLF14; KLF15; KLF15; KLF15; KLF15; KLF15; KLF16; KLF16; KLF16; KLF16; KLF16; KLF16; KLF17; KLF2; KLF2; KLF2; KLF2; KLF2; KLF2; KLF3; KLF3; KLF3; KLF4; KLF4; KLF4; KLF4; KLF4; KLF4; KLF4; KLF5; KLF5; KLF5; KLF5; KLF5; KLF5; KLF5; KLF6; KLF6; KLF6; KLF6; KLF6; KLF8; KLF8; KLF8; KLF8; KLF8; KLF8; KLF9; KLF9; KLF9; KLF9; KLF9; KLF9; MTF1; MZF1; MZF1; MZF1; PATZ1; PAX4; SP1; SP1; SP1; SP1; SP1; SP1; SP1; SP2; SP2; SP2; SP2; SP2; SP2; SP3; SP3; SP3; SP3; SP3; SP3; SP4; SP4; SP4; SP4; SP4; SP8; SP8; SP8; SP8; SP8; SP8; SP8; SP9; SP9; SP9; SP9; SP9; SP9; SP9; SREBF1; TBX15; VEZF1; ZBTB14; ZBTB14; ZBTB7B; ZNF148; ZNF354C; ZNF354C; ZNF354C; ZNF398; ZNF740 (inferredBy_MotifSimilarity). KLF1; KLF1; KLF1; KLF12; KLF12; KLF12; KLF12; KLF17; KLF17; KLF17; KLF17; KLF17; KLF18; KLF18; KLF18; KLF18; KLF18; KLF18; KLF18; KLF2; KLF3; KLF3; KLF3; KLF3; KLF6; KLF6; KLF7; KLF7; KLF7; KLF7; KLF7; KLF7; KLF8; KLF9; MAZ; SP3; SP5; SP5; SP5; SP5; SP5; SP5; SP5; SP6; SP6; SP6; SP6; SP6; SP6; SP7; SP7; SP7; SP7; SP7; SP7 (inferredBy_MotifSimilarity_n_Orthology). 	65	4139	ADIPOR2;ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CD55;CDK8;CHD1;CMIP;COBLL1;CREM;DPP10;DUSP16;EPS15;ERN1;FARP1;FMNL2;FNDC3B;FOXK1;HNRNPC;IRS2;ITPR1;LARP4B;MAN1A1;MAPK4;MAST4;MFSD14B;MYH9;NAMPT;NHS;PACSIN2;PAPSS2;PARD3B;PCNX1;PGAP1;PHF10;PRKAR2B;PRKG1;RBBP7;RBM47;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TCEAL9;TCF7L2;TGFBR3;TLE1;TRIM24;UVRAG;ZEB2;ZFAND5;ZNF331;ZNF462;ZNF516;ZNF521;ZNF536
16	transfac_pro__M02844	3.28	0.125	BCL6B (inferredBy_Orthology). 		63	4209	ADAMTS9;ADIPOR2;ANKRD44;ATP1B3;BTBD9;C1orf21;CADPS2;CDK8;CHD1;COBLL1;CREM;CTNNA1;DPP10;DST;DUSP16;EPS15;ERN1;FARP1;FMNL2;FNDC3B;FOXK1;HNRNPC;IRS2;ITPR1;LARP4B;MAN1A1;MAP3K5;MAPK4;MAST4;MFSD14B;NAMPT;NHS;PACSIN2;PAPSS2;PARD3B;PCNX1;PGAP1;PHF10;PRKAR2B;PRKG1;RBBP7;RBM47;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TCEAL9;TCF7L2;TGFBR3;TLE1;TNXB;TRIM24;ZEB2;ZFAND5;ZNF462;ZNF516;ZNF521
16	metacluster_24.3	3.26	0.124	DIDO1; HINFP; ILF3; ZBTB21; ZFX; ZFX; ZNF283; ZNF37A; ZNF501; ZNF614 (directAnnotation). ZFY; ZFY (inferredBy_Orthology). 	DIDO1; DIDO1; ILF3; ILF3; ILF3; MAZ; NFIB; NFIC; WT1; ZBTB21; ZBTB21; ZBTB5; ZFX; ZNF614 (inferredBy_MotifSimilarity). ZFY (inferredBy_MotifSimilarity_n_Orthology). 	67	4316	ADAMTS9;ADIPOR2;ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CDK8;CHD1;COBLL1;CREM;CTNNA1;DPP10;DST;DUSP16;EPS15;ERN1;FARP1;FMNL2;FNDC3B;FOXK1;GRK5;HNRNPC;IRS2;ITPR1;LARP4B;MAN1A1;MAP3K5;MAPK4;MAST4;MYH9;NAMPT;NHS;PACSIN2;PAPSS2;PARD3B;PCNX1;PGAP1;PHF10;PRKAR2B;PRKG1;RANBP2;RBBP7;RBM47;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TCF7L2;TGFBR3;TLE1;TRIM24;ZEB2;ZFAND5;ZHX2;ZNF331;ZNF462;ZNF516;ZNF521;ZNF536
16	kznf__ZNF786_Imbeault2017_RP_ChIP-seq	3.25	0.124	ZNF786 (directAnnotation). 		71	4932	ADIPOR2;ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CD55;CDK8;CHD1;COBLL1;CREM;CTNNA1;DHCR24;DIP2C;DLG5;DPP10;DST;DUSP16;ENOSF1;EPS15;ERN1;FARP1;FDX1;FILIP1L;FMNL2;FNDC3B;GRK5;IRS2;ITPR1;LARP4B;MAN1A1;MAPK4;MAST4;MFSD14B;NAMPT;PAPSS2;PARD3B;PCNX1;PDE8A;PGAP1;PHF10;PLCG2;POR;PRKAR2B;PRKG1;RBBP7;RBM47;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TCF7L2;TGFBR3;TLE1;TRIM24;UQCRFS1;UVRAG;ZEB2;ZFAND5;ZNF331;ZNF462;ZNF516;ZNF521;ZNF536
16	transfac_pro__M02092	3.25	0.124	EGR2 (directAnnotation). 		69	4887	ADAMTS9;ADIPOR2;ANKRD44;ANTXR1;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CD55;CDK8;CHD1;CMIP;COBLL1;CREM;CTNNA1;DIP2C;DPP10;DUSP16;EPS15;FARP1;FMNL2;FNDC3B;FOXK1;HNRNPC;IRS2;ITPR1;LARP4B;MAN1A1;MAP3K5;MAPK4;MAST4;MTSS1;MYH9;NAMPT;NFX1;NHS;PAPSS2;PARD3B;PCNX1;PGAP1;PRKAR2B;PRKG1;RBBP7;RBM47;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;TBX3;TCEAL9;TCF7L2;TGFBR3;TLE1;TNXB;TRIM24;ZEB2;ZFAND5;ZHX2;ZNF331;ZNF462;ZNF516;ZNF521;ZNF536
16	kznf__ZNF543_Schmitges2016_RCADE	3.24	0.124	ZNF543 (directAnnotation). 		30	1305	ANKRD44;C1orf21;CADPS2;CHD1;COBLL1;EPS15;FARP1;FMNL2;FNDC3B;FOXK1;IRS2;LARP4B;MAN1A1;MAP3K5;MAPK4;NAMPT;PARD3B;PRKAR2B;PRKG1;RDX;SIK2;SLC16A9;SLC23A2;SMAD2;SMURF1;TCF7L2;TGFBR3;ZFAND5;ZNF516;ZNF521
16	transfac_pro__M04866	3.23	0.124	HDAC2 (directAnnotation). 		70	4955	ADAMTS9;ADIPOR2;ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CDK8;CHD1;CMSS1;COBLL1;CREM;CTNNA1;DDX21;DIP2C;DPP10;ECE1;ENOSF1;EPS15;ERN1;FARP1;FILIP1L;FMNL2;FNDC3B;GALNT2;GRK5;IRS2;KDM4B;LARP4B;MAN1A1;MAPK4;MAST4;MTSS1;MYH9;NAMPT;NHS;OGT;PAPSS2;PARD3B;PCNX1;PHF10;PRKAR2B;PRKG1;RANBP2;RBBP7;RBM47;RDX;RNF187;SEMA6A;SGMS1;SIK2;SLC16A10;SLC23A2;SMAD2;SMURF1;SOAT1;TCF7L2;TGFBR3;TLE1;TRIM24;UQCRFS1;UVRAG;VEGFA;ZEB2;ZFAND5;ZNF331;ZNF516;ZNF521;ZNF536
16	tfdimers__MD00366	3.23	0.124	MTF1; OVOL2 (directAnnotation). 	CHURC1; KLF4; MZF1; PAX4; RARA; RARB; RARG; RXRA; RXRB; RXRG; SP1; SP2; SP3; SP4; SREBF1; SREBF2; THRA; THRB; VEZF1; WT1; ZBTB14; ZNF202; ZNF354C; ZNF740 (inferredBy_MotifSimilarity). MAZ (inferredBy_MotifSimilarity_n_Orthology). 	39	1889	ADIPOR2;ANKRD44;C1orf21;CADPS2;CDK8;CHD1;COBLL1;CREM;DPP10;DUSP16;EPS15;FARP1;FNDC3B;IRS2;LARP4B;MAN1A1;MAPK4;NAMPT;PCNX1;PHF10;PRKG1;RBBP7;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;TCF7L2;TGFBR3;TLE1;ZEB2;ZFAND5;ZNF462;ZNF516;ZNF521
16	cisbp__M00130	3.2	0.123	PLAGL1 (inferredBy_Orthology). 		39	2008	BTBD9;C1orf21;CADPS2;CHD1;CREM;DPP10;DUSP16;EPS15;FARP1;FMNL2;FNDC3B;FOXK1;IRS2;ITPR1;LARP4B;MAN1A1;MAPK4;NAMPT;PARD3B;PCNX1;PRKG1;RBBP7;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;TCF7L2;TGFBR3;ZEB2;ZFAND5;ZNF331;ZNF462;ZNF516;ZNF521
16	transfac_pro__M12698	3.2	0.123	ZNF227 (directAnnotation). 		71	4887	ADAMTS9;ADIPOR2;ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CDK8;CHD1;CMIP;COBLL1;CREM;CTNNA1;CYP11A1;DLG5;DPP10;DST;DUSP16;EPS15;ERN1;FARP1;FMNL2;FNDC3B;FOXK1;GRAMD1B;HNRNPC;IRS2;ITPR1;LARP4B;MAN1A1;MAP3K5;MAPK4;MAST4;MYH9;NAMPT;NHS;PACSIN2;PARD3B;PCNX1;PGAP1;PHF10;PRKAR2B;PRKG1;RBBP7;RBM47;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TCEAL9;TCF7L2;TGFBR3;TLE1;TNS1;TNXB;TRIM24;ZEB2;ZFAND5;ZHX2;ZNF331;ZNF462;ZNF516;ZNF521;ZNF536
16	transfac_pro__M12686	3.19	0.123	ZBTB10 (directAnnotation). 		69	4887	ADIPOR2;ANKRD44;ATP1B3;BTBD9;C1orf21;CADPS2;CDK8;CHD1;CMIP;COBLL1;CREM;DHCR24;DPP10;DST;DUSP16;ENOSF1;EPS15;ERGIC1;ERN1;FARP1;FDX1;FILIP1L;FMNL2;FNDC3B;FOXK1;IRS2;ITPR1;LARP4B;MAN1A1;MAP3K5;MAPK4;MAST4;MTSS1;MYH9;NAMPT;NFX1;NHS;PACSIN2;PAPSS2;PARD3B;PCNX1;PGAP1;PHF10;PLCG2;PRKAR2B;PRKG1;RBBP7;RBM47;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;TCF7L2;TGFBR3;TLE1;TRIM24;UVRAG;ZEB2;ZFAND5;ZNF331;ZNF462;ZNF516;ZNF521;ZNF536
16	jaspar__MA1650.1	3.19	0.123	ZBTB14 (directAnnotation). 		67	4177	ADIPOR2;ANKRD44;ATP1B3;BTBD9;C1orf21;CADPS2;CHD1;COBLL1;CREM;DIP2C;DPP10;DST;DUSP16;ENOSF1;EPS15;ERN1;FARP1;FDX1;FILIP1L;FMNL2;FNDC3B;GRK5;HNRNPC;IRS2;ITPR1;LARP4B;MAN1A1;MAP3K5;MAPK4;MAST4;MFSD14B;MTSS1;NAMPT;NHS;OGT;PAPSS2;PARD3B;PCNX1;PHF10;PLCG2;PRKAR2B;PRKG1;RANBP2;RBBP7;RBM47;RDX;RNF187;SH3BP5;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TCF7L2;TGFBR3;TLE1;TRIM24;UQCRFS1;UVRAG;ZEB2;ZFAND5;ZNF331;ZNF462;ZNF516;ZNF521
16	metacluster_67.2	3.18	0.123	ZNF501 (directAnnotation). ACAA1; E2F2; E2F2; E2F3; E2F3; FOXN4 (inferredBy_Orthology). 	E2F2; E2F2; E2F2; E2F3; E2F3; FOXN2; HES7; HES7; HES7; ONECUT2; ZBTB14; ZBTB14 (inferredBy_MotifSimilarity). E2F2; E2F2; E2F2; E2F3; E2F3; E2F3; E2F3; FOXN1 (inferredBy_MotifSimilarity_n_Orthology). 	66	4316	ADAMTS9;ADIPOR2;ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CDK8;CHD1;COBLL1;CREM;CTNNA1;DHCR24;DIP2C;DPP10;DST;DUSP16;ENOSF1;EPS15;ERN1;FARP1;FILIP1L;FMNL2;FNDC3B;GRK5;HNRNPC;IRS2;LARP4B;MAN1A1;MAP3K5;MAPK4;MAST4;MFSD14B;MTSS1;NAMPT;NHS;PAPSS2;PARD3B;PCNX1;PHF10;PRKAR2B;PRKG1;RANBP2;RBBP7;RBM47;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TCF7L2;TGFBR3;TLE1;TRIM24;ZEB2;ZFAND5;ZNF462;ZNF516;ZNF521;ZNF536
16	metacluster_170.1	3.17	0.123	ZNF460; ZNF460; ZNF468; ZNF468 (directAnnotation). 	SP2 (inferredBy_MotifSimilarity). 	48	2464	ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CDK8;CHD1;CMIP;COBLL1;CREM;DLG5;DPP10;DUSP16;EPS15;FARP1;FMNL2;FNDC3B;GALNT2;IRS2;MAN1A1;MAP3K5;MAPK4;NAMPT;NHS;PCNX1;PHF10;PRKAR2B;PRKG1;RBBP7;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;TCF7L2;TGFBR3;TLE1;TRIM24;ZEB2;ZFAND5;ZNF462;ZNF516;ZNF521
16	transfac_pro__M01122	3.17	0.123	ZNF219 (directAnnotation). 		62	3889	ANKRD44;ANTXR1;ATP1B3;BTBD9;C1orf21;CADPS2;CDK8;CHD1;CMIP;COBLL1;CREM;CYB5B;DIP2C;DPP10;DUSP16;EPS15;ERN1;FARP1;FILIP1L;FMNL2;FNDC3B;FOXK1;GALNT2;GRAMD1B;GRK5;IRS2;ITPR1;LARP4B;MAN1A1;MAPK4;MAST4;NAMPT;NFX1;NHS;PACSIN2;PAPSS2;PCNX1;PHF10;PRKAR2B;PRKG1;RBBP7;RDX;SEMA6A;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;TCEAL9;TCF7L2;TGFBR3;TLE1;TMEM120B;TNXB;ZEB2;ZFAND5;ZHX2;ZNF462;ZNF516;ZNF521;ZNF536
16	kznf__ZNF2_Imbeault2017_OM_RCADE	3.16	0.122	ZNF2 (directAnnotation). 		62	4139	ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CDK8;CHD1;CMIP;COBLL1;CTNNA1;DHCR24;DIP2C;DLG5;DPP10;DUSP16;ECE1;ENOSF1;EPS15;ERN1;FARP1;FDX1;FMNL2;FNDC3B;FOXK1;GALNT2;GRK5;IRS2;ITPR1;MAN1A1;MAP3K5;MAPK4;MAST4;MTSS1;MYH9;NAMPT;OGT;PACSIN2;PARD3B;PCNX1;PHF10;PLCG2;PRKAR2B;PRKG1;RANBP2;RBBP7;RDX;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;TGFBR3;TLE1;TRIM24;ZEB2;ZFAND5;ZNF462;ZNF516;ZNF521;ZNF536
16	dbtfbs__ZNF579_MCF-7_ENCSR018MQH_merged_N1	3.15	0.122	ZNF579 (directAnnotation). 		60	3084	ADIPOR2;ANKRD44;ANTXR1;ATP1B3;BTBD9;CADPS2;CBLB;CDK8;CHD1;CMSS1;COBLL1;CTNNA1;DHCR24;DPP10;DST;DUSP16;EPS15;ERN1;FMNL2;FNDC3B;FOXK1;IRS2;ITPR1;KCNQ1;LARP4B;MAN1A1;MAP3K5;MAPK4;MAST4;MTSS1;MYH9;NAMPT;NHS;PAPSS2;PARD3B;PCNX1;PDE8A;PGAP1;PHF10;PRKAR2B;PRKG1;RBBP7;RDX;SEMA6A;SH3BP5;SIK2;SLC16A10;SLC16A9;SMAD2;SMURF1;SOAT1;TCF7L2;TGFBR3;TRIM24;UQCRFS1;ZEB2;ZFAND5;ZNF516;ZNF521;ZNF536
16	cisbp__M02464	3.15	0.122	SP110 (inferredBy_Orthology). 		57	3640	ADAMTS9;ADIPOR2;ATP1B3;BTBD9;C1orf21;CADPS2;CDK8;CHD1;COBLL1;CREM;CTNNA1;DLK1;DPP10;DUSP16;EPS15;FARP1;FMNL2;FNDC3B;FOXK1;HNRNPC;IRS2;ITPR1;LARP4B;MAN1A1;MAPK4;NAMPT;NHS;PACSIN2;PAPSS2;PARD3B;PCNX1;PGAP1;PRKG1;RBBP7;RBM47;RDX;SEMA6A;SGMS1;SIK2;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TCEAL9;TCF7L2;TGFBR3;TLE1;TNXB;UVRAG;VEGFA;ZEB2;ZFAND5;ZNF331;ZNF462;ZNF516;ZNF521
16	transfac_pro__M03876	3.15	0.122	ZBTB33 (directAnnotation). 		63	3479	ADAMTS9;ADIPOR2;ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CDK8;CHD1;COBLL1;CREM;CTNNA1;DPP10;DST;DUSP16;EPS15;ERN1;FARP1;FMNL2;FNDC3B;GALNT2;HNRNPC;IRS2;ITPR1;LARP4B;MAN1A1;MAP3K5;MAPK4;MAST4;MTSS1;MYH9;NAMPT;NHS;PARD3B;PCNX1;PGAP1;PHF10;PRKAR2B;PRKG1;RBBP7;RBM47;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TCF7L2;TGFBR3;TLE1;TRIM24;ZEB2;ZFAND5;ZHX2;ZNF462;ZNF516;ZNF521;ZNF536
16	transfac_pro__M01175	3.14	0.122	ZBTB7B (directAnnotation). 		68	4144	ADAMTS9;ADIPOR2;ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CDK8;CHD1;CMIP;COBLL1;CREM;CTNNA1;DIP2C;DLG5;DPP10;DST;DUSP16;EPS15;ERGIC1;ERN1;FARP1;FMNL2;FNDC3B;FOSL2;HNRNPC;IRS2;ITPR1;KDM4B;LARP4B;MAN1A1;MAP3K5;MAPK4;MAST4;MYH9;NAMPT;NFX1;NHS;PACSIN2;PARD3B;PCNX1;PHF10;PRKAR2B;PRKG1;RBBP7;RBM47;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TCEAL9;TCF7L2;TGFBR3;TLE1;TNXB;TRIM24;ZEB2;ZFAND5;ZNF462;ZNF516;ZNF521
16	metacluster_3.10	3.14	0.122	KLF2; KLF4 (directAnnotation). 	KLF1; KLF1; KLF13; KLF13; KLF14; KLF14; KLF16; KLF16; KLF2; KLF3; KLF3; KLF4; KLF5; KLF5; KLF6; KLF6; KLF7; KLF9; SP1; SP1; SP3; SP3; SP9 (inferredBy_MotifSimilarity). KLF12; KLF12; KLF17; KLF17; KLF18; KLF18; KLF7; KLF8; KLF8; KLF9; SP5; SP5; SP6; SP6; SP7; SP7; SP8; SP8; SP9 (inferredBy_MotifSimilarity_n_Orthology). 	71	4993	ADIPOR2;ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CD55;CDK8;CHD1;CMIP;COBLL1;CREM;CTNNA1;DHCR24;DIP2C;DLG5;DPP10;DUSP16;EPS15;ERN1;FARP1;FDX1;FMNL2;FNDC3B;IRS2;KCNQ1;LARP4B;LDLR;MAN1A1;MAP3K5;MAPK4;MAST4;MFSD14B;MTSS1;MYH9;NAMPT;NFX1;NHS;PACSIN2;PAPSS2;PARD3B;PCNX1;PDE8A;PGAP1;PHF10;POR;PRKAR2B;PRKG1;RBBP7;RBM47;RDX;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TCEAL9;TCF7L2;TGFBR3;TLE1;TRIM24;UVRAG;ZEB2;ZFAND5;ZNF516;ZNF521;ZNF536
16	metacluster_144.3	3.14	0.122	ZNF704; ZNF704 (directAnnotation). 		74	4998	ABTB2;ADAMTS9;ADIPOR2;ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CD55;CDK8;CHD1;CMIP;COBLL1;CREM;CTNNA1;DHCR24;DLG5;DPP10;DST;DUSP16;EPS15;ERN1;FARP1;FILIP1L;FMNL2;FNDC3B;GALNT2;GRK5;HNRNPC;IRS2;KDM4B;MAN1A1;MAP3K5;MAPK4;MAST4;MTCH1;MTSS1;NAMPT;NHS;PACSIN2;PAPSS2;PARD3B;PCNX1;PDE8A;PDIA6;PHF10;POR;PRKG1;RANBP2;RBBP7;RDX;SEMA6A;SGK1;SGMS1;SH3BP5;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TBX3;TGFBR3;TLE1;TRIM24;UQCRFS1;ZEB2;ZFAND5;ZNF462;ZNF516;ZNF521;ZNF536
16	metacluster_133.1	3.14	0.122	ZNF304; ZNF304; ZSCAN22 (directAnnotation). 	SP1 (inferredBy_MotifSimilarity_n_Orthology). 	55	3479	ADIPOR2;ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CDK8;CHD1;COBLL1;CREM;CTNNA1;DPP10;DUSP16;EPS15;ERN1;FARP1;FMNL2;FNDC3B;IRS2;ITPR1;LARP4B;MAN1A1;MAPK4;MAST4;NAMPT;NHS;PACSIN2;PAPSS2;PARD3B;PCNX1;PGAP1;PHF10;PRKAR2B;PRKG1;RBBP7;RDX;SEMA6A;SGK1;SGMS1;SIK2;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TCF7L2;TGFBR3;TLE1;TRIM24;ZEB2;ZFAND5;ZNF462;ZNF516;ZNF521
16	metacluster_7.13	3.13	0.122	ZFX (directAnnotation). 	ZFY (inferredBy_MotifSimilarity_n_Orthology). 	59	3784	ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;C2CD2;CADPS2;CD46;CDK8;CHD1;COBLL1;CREM;CTNNA1;DIP2C;DLG5;DST;DUSP16;EPS15;ERN1;FARP1;FMNL2;FNDC3B;FOXK1;GRK5;HNRNPC;IRS2;KDM4B;LARP4B;MAN1A1;MAP3K5;MAPK4;MAST4;MYH9;NAMPT;NHS;PARD3B;PCNX1;PHF10;PRKAR2B;PRKG1;RANBP2;RBBP7;RDX;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TCF7L2;TGFBR3;TLE1;TRIM24;UQCRFS1;ZFAND5;ZNF516;ZNF521
16	transfac_pro__M09837	3.12	0.121	ZNF449 (directAnnotation). 		66	4394	ADIPOR2;ANKRD44;ATP1B3;BTBD9;C1orf21;CADPS2;CDK8;CHD1;CMIP;COBLL1;CREM;CTNNA1;DLG5;DPP10;DST;DUSP16;EPS15;ERN1;FARP1;FMNL2;FNDC3B;FOXK1;GRK5;IRS2;ITPR1;KDM4B;LARP4B;MAN1A1;MAP3K5;MAPK4;MAST4;MTSS1;MYH9;NAMPT;NHS;PACSIN2;PAPSS2;PARD3B;PCNX1;PGAP1;PHF10;PLCG2;POR;PRKAR2B;PRKG1;RBBP7;RBM47;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TCF7L2;TGFBR3;TLE1;ZEB2;ZFAND5;ZNF331;ZNF516;ZNF521;ZNF536
16	transfac_public__M00008	3.12	0.121	SP1 (directAnnotation). 		68	4887	ADAMTS9;ADIPOR2;ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CD55;CDK8;CHD1;CMIP;COBLL1;CREM;CTNNA1;DPP10;DUSP16;EPS15;ERN1;FARP1;FMNL2;FNDC3B;HNRNPC;IRS2;ITPR1;LARP4B;MAN1A1;MAP3K5;MAPK4;MAST4;MFSD14B;MYH9;NAMPT;NFX1;NHS;PAPSS2;PARD3B;PCNX1;PGAP1;PHF10;PRKAR2B;PRKG1;RBBP7;RBM47;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TCEAL9;TCF7L2;TGFBR3;TLE1;TNXB;TRIM24;UVRAG;ZEB2;ZFAND5;ZHX2;ZNF462;ZNF516;ZNF521;ZNF536
16	transfac_pro__M07277	3.11	0.121	KLF5 (directAnnotation). 		73	4887	ADAMTS9;ADIPOR2;ANKRD44;ATP1B3;ATP2A2;BTBD9;C1orf21;CADPS2;CDK8;CHD1;CMIP;COBLL1;CREM;CTNNA1;DLK1;DPP10;DST;DUSP16;EPS15;ERN1;FARP1;FMNL2;FNDC3B;FOXK1;GALNT2;GRAMD1B;HNRNPC;IRS2;ITPR1;KSR1;LARP4B;LDLR;MAN1A1;MAP3K5;MAPK4;MAST4;MYH9;NAMPT;NFX1;NHS;PACSIN2;PAPSS2;PARD3B;PCNX1;PGAP1;PHF10;PRKG1;RBBP7;RBM47;RDX;SEMA6A;SGMS1;SIK2;SLC16A10;SLC16A9;SLC23A2;SMAD2;SMURF1;SOAT1;TBX3;TCEAL9;TCF7L2;TGFBR3;TLE1;TNS1;TNXB;VEGFA;ZEB2;ZFAND5;ZHX2;ZNF462;ZNF516;ZNF521
